movieId,title,genres,tmdbId,overview,poster_path,release_date,vote_average,tmdb_genres
1792,U.S. Marshals (1998),Action|Crime|Thriller,11808.0,"U.S. Marshal Sam Gerard is accompanying a plane load of convicts from Chicago to New York. The plane crashes spectacularly, and Mark Sheridan escapes. But when Diplomatic Security Agent John Royce is assigned to help Gerard recapture Sheridan, it becomes clear that Sheridan is more than just another murderer.",/5ST0BydDSXtW5AtfDDhTVS13pTt.jpg,1998-03-06,6.5,"['Thriller', 'Crime', 'Action']"
1793,Welcome to Woop-Woop (1997),Comedy,6970.0,A con artist escapes a deal gone wrong in New York and winds up in the Aussie outback in a strange town whose inhabitants are an oddball collection of misfits.,/2ek9pyqNFQbtwtXptRZxsIGkOuN.jpg,1998-08-13,5.8,"['Music', 'Comedy', 'Fantasy', 'Adventure']"
1794,Love and Death on Long Island (1997),Comedy|Drama,47452.0,"Curmudgeonly author Giles De'Ath, a widower with a marked distaste for modern popular culture, attempts to buy a ticket for a film adaptation of an E.M. Forster novel, but instead finds himself watching a tacky teen sex comedy. Yet when the beautiful Ronnie Bostock appears on the movie screen, Giles finds himself caught in a whirlwind of unanswered questions about both his own sexuality and his place in late 20th-century society.",/2jCmP9j43QXy48oQFpzM4oaYRc7.jpg,1998-07-03,6.3,"['Drama', 'Romance']"
1797,Everest (1998),Documentary|IMAX,21736.0,"An international team of climbers ascends Mt. Everest in the spring of 1996. The film depicts their lengthy preparations for the climb, their trek to the summit, and their successful return to Base Camp. It also shows many of the challenges the group faced, including avalanches, lack of oxygen, treacherous ice walls, and a deadly blizzard.",/a104Pkm7cHsztZK2wGiZFJmMqDs.jpg,1998-03-06,6.6,['Documentary']
1798,Hush (1998),Thriller,17941.0,"Jackson and Helen are in love and about to have their first child when they move in with Jackson's mother, Martha, in order to take care of the family estate. But all is not well in this household. Martha is jealous of her son's affection for Helen, and, despite her Southern smile, she's starting to act strangely. As Helen tries to create a happy home life, Martha attempts to divide the family so that Jackson will become hers alone.",/muUx7SqlYE9kb1W4xzK7AaJueeN.jpg,1998-03-06,5.7,"['Drama', 'Thriller']"
1799,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller,10668.0,"Carlo, a former mobster, is abducted by five privileged young men desperate to raise a $2 million ransom to save the sister of a friend. As Carlo plays mind games, however, his captors splinter -- each wondering whether one of their own had a hand in the crime.",/rQ2Sidqubi7XiHDScFe1faIz3Uv.jpg,1997-09-06,6.611,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']"
1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama,9313.0,"Years have passed since the Three Musketeers, Aramis, Athos and Porthos, have fought together with their friend, D'Artagnan. But with the tyrannical King Louis using his power to wreak havoc in the kingdom while his twin brother, Philippe, remains imprisoned, the Musketeers reunite to abduct Louis and replace him with Philippe.",/tSLWIX3NzqFPWNMNX7FfeExHCRk.jpg,1998-03-12,6.6,"['Adventure', 'Action', 'Drama']"
1804,"Newton Boys, The (1998)",Crime|Drama,42807.0,"The story of the Newton gang, the most successful bank robbers in history, owing to their good planning and minimal violence.",/dO5zy1PTaryUUsLVeUVSC5AlM1s.jpg,1998-03-26,6.067,"['Crime', 'Action', 'Drama']"
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,617.0,"When teen-socialite Kelly Van Ryan and troubled bad girl Suzie Toller accuse guidance counselor Sam Lombardo of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop suspects conspiracy, but nothing is what it seems...",/wrcTDD9T7Ga5c9MW7kaOo2qwIvW.jpg,1998-03-20,6.372,"['Mystery', 'Thriller', 'Drama']"
1806,Paulie (1998),Adventure|Children|Comedy,36568.0,"Paulie, a talking parrot, recounts his travels looking for his original owner to a Russian janitor who helps him to the end of his journey.",/aiW8TWjIuFveTcA5BCU7KMjPaaW.jpg,1998-04-17,6.913,"['Drama', 'Comedy', 'Family', 'Adventure']"
1807,"Cool, Dry Place, A (1998)",Drama,37272.0,"Russell, a single father, balances his work as a lawyer with the care of his five-year-old son after his wife abandoned them. When she reappears creating turmoil, he must deal with his new love interest and the job opportunity of a lifetime.",/c1pyoTbc3xkLTIhPnj153CVUsRn.jpg,1998-04-03,5.8,"['Drama', 'Romance']"
1809,Fireworks (Hana-bi) (1997),Crime|Drama,5910.0,"Beleaguered police detective Nishi takes desperate measures to try and set things right in a world gone wrong. With his wife suffering from leukemia and his business partner paralyzed from a brutal gangster attack, Nishi borrows from a yakuza loan shark and then robs a bank to clear his debt.",/bWIo1nDJnSyGJvVt8bRw8PHBqo4.jpg,1997-10-30,7.665,"['Crime', 'Drama']"
1810,Primary Colors (1998),Comedy|Drama,9440.0,"In this adaptation of the best-selling roman à clef about Bill Clinton's 1992 run for the White House, the young and gifted Henry Burton is tapped to oversee the presidential campaign of Governor Jack Stanton. Burton is pulled into the politician's colorful world and looks on as Stanton -- who has a wandering eye that could be his downfall -- contends with his ambitious wife, Susan, and an outspoken adviser, Richard Jemmons.",/1FDR837wg7bi02F1R7JESCoPWBD.jpg,1998-03-20,6.3,"['Drama', 'Comedy']"
1812,Wide Awake (1998),Children|Comedy|Drama,32911.0,"The tale of a ten-year-old boy in a Catholic school who, following the death of his beloved grandfather, embarks on a quest to discover the meaning of life.",/xnqLUL2l71KVSaqiz9fbFpXtEFe.jpg,1998-03-20,5.5,"['Comedy', 'Drama', 'Family']"
1816,Two Girls and a Guy (1997),Comedy|Drama,32456.0,"Two women confront their boyfriend, a two-timing actor who professed eternal love to each.",/9Hj90OgXLBReJCAGqOOzzxjZfCh.jpg,1998-04-24,5.2,"['Drama', 'Romance']"
1821,"Object of My Affection, The (1998)",Comedy|Romance,17127.0,"A pregnant New York social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.",/2mA6QEdzhsftNIFV11SGsQLJvJR.jpg,1998-04-17,5.8,"['Drama', 'Romance']"
1824,Homegrown (1998),Comedy|Thriller,17133.0,"Three laborers on a Northern California marijuana plantation become increasingly paranoid when they learn that their boss has been murdered. They know enough to run, taking with them enough of the crop to pay them for services rendered. Hooking up with go-between Lucy in the next town, they plot their next move.",/feQeYHriKLCjzkUEjg4D81ggyYs.jpg,1998-04-17,5.6,"['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']"
1825,The Players Club (1998),Comedy|Drama,19848.0,"Single mother Diana struggles to provide for her child and pay for her college education. When she meets two dancers from a nearby gentlemen's club, Diana's convinced there's fast money to be made stripping.",/zq6D4HBRK6GMaJj4w5n5QsKXkLF.jpg,1998-04-08,6.3,"['Comedy', 'Drama']"
1826,Barney's Great Adventure (1998),Adventure|Children,17644.0,"Mom and dad dump son Cody, daughter Abby, her best friend Marcella and a baby on the farm with Grandpa and Grandma. Purple dinosaur Barney soon appears to entertain the kids, and when a large colorful egg deposited on a farm by a shooting star is accidentally carted off, Barney and the kids start their chase for it.",/tSadXiI88soRyS4mcSr7PsKWaqN.jpg,1998-04-03,5.0,"['Family', 'Fantasy', 'Adventure']"
1827,"Big One, The (1997)",Comedy|Documentary,1774.0,"The Big One is an investigative documentary from director Michael Moore who goes around the country asking why big American corporations produce their product abroad where labor is cheaper while so many Americans are unemployed, losing their jobs, and would happily be hired by such companies as Nike.",/jodI8ifzMO2IvuE0oBnqLZ2LCgF.jpg,1997-09-06,6.638,['Documentary']
1829,Chinese Box (1997),Drama|Romance,30265.0,"The story of Hong Kong, from New Year's Day to June 30th, 1997, when the British left their colony and turned it over to the People's Republic of China.",/uhBgCcj0rnqUevY4pRtIEbixhPf.jpg,1997-11-14,5.8,"['Drama', 'Romance']"
1831,Lost in Space (1998),Action|Adventure|Sci-Fi,2157.0,"The prospects for continuing life on Earth in the year 2058 are grim. So the Robinsons are launched into space to colonize Alpha Prime, the only other inhabitable planet in the galaxy. But when a stowaway sabotages the mission, the Robinsons find themselves hurtling through uncharted space.",/fCocPDUFuKswY2GxDdfYsT9BXMd.jpg,1998-04-03,5.438,"['Science Fiction', 'Adventure']"
1833,Mercury Rising (1998),Action|Drama|Thriller,8838.0,"Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code.",/60AAso6I2TzQCy2SjqtzPni8csA.jpg,1998-04-03,6.3,"['Action', 'Crime', 'Drama', 'Thriller']"
1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,29193.0,An inventor of a secret process suddenly finds himself alone as both his friends and the corporation he works for turn against him.,/cwkWlWfFrvH6WW6ovX5gfGHo7ks.jpg,1997-12-03,6.782,"['Drama', 'Mystery', 'Thriller']"
1835,City of Angels (1998),Drama|Fantasy|Romance,795.0,"When a guardian angel – who invisibly watches over the citizens of Los Angeles – becomes captivated by a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.",/iuzxpUjHsbQJXV3kB9ZAdCimM60.jpg,1998-04-10,6.8,"['Romance', 'Drama', 'Fantasy']"
1836,"Last Days of Disco, The (1998)",Comedy|Drama,16980.0,Two young women and their friends spend spare time at an exclusive nightclub in 1980s New York.,/lReaAZCsA0GXvJrxzSMsFxwgh6F.jpg,1998-05-29,6.3,"['Comedy', 'Drama', 'Romance']"
1837,"Odd Couple II, The (1998)",Comedy,27472.0,"Brucey, the son of Oscar, calls his father to invite him to his wedding to Felix's daughter next Sunday in California. Oscar and Felix meet again at Los Angeles International Airport and rent a car in order to go to San Malina for the wedding.",/aTajf9LOrL1pok7KnzoHKFJJyWD.jpg,1998-04-09,6.344,"['Adventure', 'Comedy']"
1839,My Giant (1998),Comedy,47881.0,"Sammy, an agitated agent lost in the forest of the modern world, happens upon a gentle giant with a tall talent for friendship named Max.",/mUkKKzQTPB7lnvoy9RFEXngdhgj.jpg,1998-04-10,5.3,"['Comedy', 'Drama', 'Family']"
1840,He Got Game (1998),Drama,9469.0,A basketball player's father must try to convince him to go to a college so he can get a shorter prison sentence.,/kd8hRaysUQOz7AvSorZDJHuihcJ.jpg,1998-05-01,6.8,['Drama']
1841,"Gingerbread Man, The (1998)",Drama|Thriller,12488.0,"A successful Savannah defense attorney gets romantically involved with a sexy, mysterious waitress troubled by psychopaths and dark family secrets.",/1bfWAXuFjsZAslkA2HqFU30OZ2b.jpg,1998-01-23,5.6,['Thriller']
1844,Live Flesh (Carne trémula) (1997),Drama|Romance,267.0,"When Victor attempts to seduce Elena, all he gets for his trouble is a one-way, six-year ticket to prison, where he concentrates on strengthening his mind, his body... and his desire for vengeance on the man who put him there. After his release and still madly in love with her, Victor will stop at nothing to win her over even if means revenge, for Elena has married David, the cop who sent him to prison!",/7YPGYeamF6AuyxhKqbd5oNKKCCy.jpg,1997-10-10,7.038,"['Drama', 'Romance', 'Thriller']"
1845,Zero Effect (1998),Comedy|Mystery|Thriller,16148.0,"Daryl Zero is a private investigator and—along with his assistant, Steve Arlo—he solves impossible crimes and puzzles. Although Daryl's a master investigator, he doesn't know what to do with himself when he's not working; he has no social skills, writes bad music and drives Steve crazy.",/yFALvZFwqnh5ESarNoVd5KtizCo.jpg,1998-01-30,6.2,"['Comedy', 'Crime', 'Mystery']"
1848,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy,9449.0,"The four-inch-tall Clock family secretly share a house with the normal-sized Lender family, ""borrowing"" such items as thread, safety pins, batteries and scraps of food. However, their peaceful co-existence is disturbed when evil lawyer Ocious P. Potter steals the will granting title to the house, which he plans to demolish in order to build apartments. The Lenders are forced to move, and the Clocks face the risk of being exposed to the normal-sized world.",/kgaocWyuxihDe5aNqok6fORIHnY.jpg,1997-12-05,6.0,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']"
1855,Krippendorf's Tribe (1998),Comedy,31220.0,"After squandering his grant money, despondent and recently widowed anthropologist James Krippendorf must produce hard evidence of the existence of a heretofore undiscovered New Guinea tribe. Grass skirts, makeup, and staged rituals transform his three troubled children into the Shelmikedmu, a primitive culture whose habits enthrall scholars. But when a spiteful rival threatens to blow the whistle on Krippendorf's ruse, he gets into the act as well.",/5mmGI4O1gWYrwpPQ22hgHu9PkIv.jpg,1998-02-27,4.6,"['Comedy', 'Family']"
1856,Kurt & Courtney (1998),Documentary,13907.0,"After rocker Kurt Cobain's death, ruled a suicide, a film crew arrives in Seattle to make a documentary. Director Nick Broomfield talks to lots of people. Portraits emerge: a shy, slight Kurt, weary of touring, embarrassed by fame, hooked on heroin; an out-going Courtney, dramatic, controlling, moving from groupie to star.",/m60KpD60vXOXjJXRjb4veX88Y8q.jpg,1998-02-27,6.0,"['Documentary', 'Music']"
1857,"Real Blonde, The (1997)",Comedy,29825.0,"An aspiring actor and his girlfriend handle life's frustrations, while his friend seeks fulfillment with a blonde.",/kJucBNGwwTT4n4pSHU1b44nyju4.jpg,1998-02-27,5.4,"['Comedy', 'Drama', 'Romance']"
1858,Mr. Nice Guy (Yat goh ho yan) (1997),Action|Comedy,10622.0,A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,/wAAt2gvbkbeefzjd06GPfkdfUho.jpg,1997-01-31,6.5,"['Crime', 'Action', 'Comedy']"
1859,Taste of Cherry (Ta'm e guilass) (1997),Drama,30020.0,"A middle-aged Tehranian man, Mr. Badii is intent on killing himself and seeks someone to bury him after his demise. Driving around the city, the seemingly well-to-do Badii meets with numerous people, including a Muslim student, asking them to take on the job, but initially he has little luck. Eventually, Badii finds a man who is up for the task because he needs the money, but his new associate soon tries to talk him out of committing suicide.",/u6GYH4HyR0BVwpqFuTOc2g4KB1L.jpg,1997-09-28,7.688,['Drama']
